timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 12:39:23.430,-69,-61,-80,-46,03-Near-Facing-In,EXP_001
2026-03-08 12:39:23.431,-73,-60,-70,-48,03-Near-Facing-In,EXP_001
2026-03-08 12:39:23.625,-66,-67,-70,-49,03-Near-Facing-In,EXP_001
2026-03-08 12:39:24.012,-65,-60,-70,-48,03-Near-Facing-In,EXP_001
2026-03-08 12:39:24.398,-67,-64,-71,-48,03-Near-Facing-In,EXP_001
2026-03-08 12:39:24.789,-73,-60,-70,-51,03-Near-Facing-In,EXP_001
2026-03-08 12:39:24.988,-66,-64,-69,-65,03-Near-Facing-In,EXP_001
2026-03-08 12:39:25.188,,-68,,-50,03-Near-Facing-In,EXP_001
2026-03-08 12:39:25.378,-66,-65,-69,-48,03-Near-Facing-In,EXP_001
2026-03-08 12:39:25.380,-65,-68,-70,-50,03-Near-Facing-In,EXP_001
2026-03-08 12:39:25.584,,-60,,-48,03-Near-Facing-In,EXP_001
2026-03-08 12:39:25.776,-66,-68,-70,-52,03-Near-Facing-In,EXP_001
2026-03-08 12:39:26.165,,-64,-80,-52,03-Near-Facing-In,EXP_001
2026-03-08 12:39:26.360,-65,,,,03-Near-Facing-In,EXP_001
2026-03-08 12:39:26.559,-65,-65,-77,-46,03-Near-Facing-In,EXP_001
2026-03-08 12:39:26.941,,,-79,,03-Near-Facing-In,EXP_001
2026-03-08 12:39:27.141,-65,-68,,-48,03-Near-Facing-In,EXP_001
2026-03-08 12:39:27.334,,,-69,,03-Near-Facing-In,EXP_001
2026-03-08 12:39:27.529,-64,-60,,-46,03-Near-Facing-In,EXP_001
2026-03-08 12:39:27.722,,,-69,,03-Near-Facing-In,EXP_001
2026-03-08 12:39:27.955,-66,-61,,-52,03-Near-Facing-In,EXP_001
2026-03-08 12:39:28.338,-66,-61,,-51,03-Near-Facing-In,EXP_001
2026-03-08 12:39:32.598,,,-53,-42,03-Near-Facing-In,EXP_001
2026-03-08 12:39:32.793,-66,-62,,,03-Near-Facing-In,EXP_001
2026-03-08 12:39:33.171,,-57,-56,-42,03-Near-Facing-In,EXP_001
2026-03-08 12:39:33.363,-61,,,,03-Near-Facing-In,EXP_001
2026-03-08 12:39:33.557,,-61,-53,-39,03-Near-Facing-In,EXP_001
2026-03-08 12:39:33.761,-66,,,,03-Near-Facing-In,EXP_001
2026-03-08 12:39:33.948,-64,-61,-78,-43,03-Near-Facing-In,EXP_001
2026-03-08 12:39:34.144,-64,-61,-56,-41,03-Near-Facing-In,EXP_001
2026-03-08 12:39:34.350,-66,-62,-79,,03-Near-Facing-In,EXP_001
2026-03-08 12:39:34.545,-67,,,,03-Near-Facing-In,EXP_001
2026-03-08 12:39:34.737,-63,-61,-54,,03-Near-Facing-In,EXP_001
2026-03-08 12:39:34.927,-61,-60,-53,,03-Near-Facing-In,EXP_001
2026-03-08 12:39:35.118,,-58,-71,,03-Near-Facing-In,EXP_001
2026-03-08 12:39:35.321,,-62,-77,,03-Near-Facing-In,EXP_001
2026-03-08 12:39:35.901,,-58,-53,-41,03-Near-Facing-In,EXP_001
2026-03-08 12:39:36.095,,-58,-56,-39,03-Near-Facing-In,EXP_001
2026-03-08 12:39:36.491,,-61,-54,,03-Near-Facing-In,EXP_001
