timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id,sub_action_label
2026-03-08 12:39:23.430,-69,-61,-80,-46,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:23.431,-73,-60,-70,-48,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:23.625,-66,-67,-70,-49,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:24.012,-65,-60,-70,-48,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:24.398,-67,-64,-71,-48,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:24.789,-73,-60,-70,-51,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:24.988,-66,-64,-69,-65,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:25.188,,-68,,-50,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:25.378,-66,-65,-69,-48,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:25.380,-65,-68,-70,-50,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:25.584,,-60,,-48,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:25.776,-66,-68,-70,-52,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:26.165,,-64,-80,-52,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:26.360,-65,,,,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:26.559,-65,-65,-77,-46,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:26.941,,,-79,,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:27.141,-65,-68,,-48,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:27.334,,,-69,,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:27.529,-64,-60,,-46,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:27.722,,,-69,,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:27.955,-66,-61,,-52,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
2026-03-08 12:39:28.338,-66,-61,,-51,03-Near-Facing-In,EXP_001,03-Near-Facing-In-N
