timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id,sub_action_label
2026-03-08 12:39:50.688,-65,,-74,-39,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:50.885,,-70,,,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:51.088,-71,-67,-57,-39,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:51.474,-71,,-71,-39,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:51.668,,-62,,,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:51.866,-64,,-73,-39,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:52.062,,-68,,,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:52.463,,-61,-73,-38,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:52.661,-65,,,,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:52.857,,-66,-76,-42,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:53.246,-75,,-73,,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:53.456,,-67,,-39,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:53.650,-75,,,,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:53.846,-72,-65,-77,-39,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:54.039,,,-56,,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:54.247,-64,-67,-56,-39,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:54.441,-75,-65,,-42,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:54.647,-73,-65,-56,-38,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:54.843,-74,-61,-74,-39,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:55.043,-74,-65,-79,-38,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:55.249,-64,-68,-56,-39,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
2026-03-08 12:39:55.446,-74,-65,-75,-39,03-Near-Facing-In,EXP_001,03-Near-Facing-In-W
