timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id,sub_action_label
2026-03-08 12:39:08.516,,-70,,,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:08.723,-67,,-72,-36,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:08.941,,-67,,,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:09.137,-73,,-54,-37,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:09.333,,-64,,,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:09.547,-68,,-62,-36,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:09.744,,-64,,,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:09.938,-69,,-75,-41,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:10.145,,-65,-55,,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:10.530,-71,,-73,-37,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:10.723,-68,-64,-55,-37,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:10.928,,-66,-61,-64,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:11.123,-70,-65,-61,-41,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:11.317,-70,-69,-75,-36,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:11.516,-68,-66,-62,-37,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:11.709,,,,-36,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:11.907,-77,-65,-63,,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:12.107,-69,-65,-54,-37,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:12.494,-70,-65,-55,-37,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:12.880,-75,-64,-61,-36,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
2026-03-08 12:39:13.278,-71,-71,-74,-36,02-Near-Facing-In,EXP_001,02-Near-Facing-In-W
