timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id,sub_action_label
2026-03-08 12:46:23.005,-59,-69,,-65,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:23.212,,,-66,,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:23.414,-63,-69,-69,,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:23.612,,,,-64,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:23.816,,-62,-72,,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:24.040,,,,-63,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:24.243,-72,-64,-73,,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:24.674,-67,-62,,-62,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:24.889,,,-71,-60,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:25.102,-74,,,,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:25.103,-65,-69,-73,-63,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:25.312,-79,-61,-74,-67,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:25.735,-71,-66,-71,-65,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:25.936,-73,-71,-75,-66,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:26.137,,,,-71,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:26.138,-74,-74,-70,-65,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:26.369,,-64,-70,-68,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:26.566,,-69,-75,-73,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:26.786,,-64,-76,-69,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:27.218,,-70,-66,-69,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
2026-03-08 12:46:27.431,,-73,-72,,02-Near-Facing-Out,EXP_001,02-Near-Facing-Out-S
