timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id,sub_action_label
2026-03-08 12:49:47.174,-59,-63,-66,-64,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:47.406,-59,-62,-72,-64,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:47.604,-62,-58,-68,-59,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:47.806,-61,-59,-62,-67,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:48.007,-61,-68,-65,-66,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:48.253,-61,-67,-70,-64,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:48.695,-60,-59,-71,-62,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:48.902,,-69,-73,,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:49.115,-60,-63,-71,-64,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:49.514,-59,,-62,,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:49.737,,-70,,-66,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:49.950,-62,,-65,,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:50.162,,-63,,-72,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:50.420,,,-61,-70,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:50.648,-60,-62,,,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:50.890,-61,,-62,-69,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:51.099,-57,-70,-66,-69,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:51.308,-60,-70,-62,-66,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:51.720,-58,-63,-74,-68,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
2026-03-08 12:49:51.930,-59,-61,-62,-66,03-Far-Facing-Out,EXP_001,03-Far-Facing-Out-W
