timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 15:12:40.562,-60,-70,-65,-53,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:40.563,-60,-69,-68,-57,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:40.955,-65,-67,,-57,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:41.156,,,-69,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:41.358,,-66,,-47,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:41.562,-65,-71,,-56,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:41.762,-63,-70,,-53,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:41.968,-62,-66,,-52,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:42.170,,-72,,-55,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:42.369,-61,-69,,-55,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:42.585,-61,-66,,-52,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:42.787,-65,-73,,-55,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:43.200,-60,,,-47,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:43.401,,-68,-67,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:43.802,-60,-66,,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:43.803,,,-75,-55,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:44.414,-64,-70,-64,-52,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:44.833,-65,-69,-64,-53,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:45.033,,-69,,-55,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:45.235,-64,-70,,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:45.453,-58,-66,,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:45.653,-61,,,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:45.654,-59,-70,,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:45.860,-58,-66,,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:46.480,-58,-67,-67,-56,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:46.904,-58,-69,,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:47.325,,,-67,-49,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:47.555,-67,-78,,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:47.758,,-74,-72,-64,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:48.163,-61,,,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:48.377,-59,-67,-69,-56,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:48.593,-65,,-66,-54,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:48.594,,-77,,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:48.793,,-67,-66,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:49.000,-65,-66,-74,-48,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:49.219,-57,-66,-65,-48,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:49.439,-66,,,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:49.640,-60,-73,-67,-54,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:49.839,-58,-66,,-57,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:49.840,,,-73,,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:50.055,,-71,,-48,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:50.056,-66,,-65,-57,12_in_Room4_Cornor3,EXP_004
2026-03-08 15:12:50.277,,-66,-73,,12_in_Room4_Cornor3,EXP_004
