timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 15:19:34.821,-72,-63,-67,-70,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:34.822,-70,-63,-54,-65,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:34.823,-58,-68,-69,-56,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:34.824,-61,-64,-72,-59,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:35.233,-62,-70,,-57,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:35.637,-60,-66,-63,-58,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:35.857,-61,-68,-64,-59,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:36.453,-59,-66,-66,-56,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:36.656,,,-78,-60,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:36.857,-68,-70,,,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:37.070,,-66,,,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:37.475,,,,-54,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:37.476,-61,,-67,,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:38.101,-62,,-64,-58,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:38.500,-62,,,-56,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:38.700,,,-63,,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:38.902,-62,,-70,-59,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:39.306,-62,,,-56,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:39.510,,-67,-63,-60,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:39.712,-61,,,,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:39.925,,,-71,,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:40.322,-62,-67,-69,-54,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:40.520,-61,-68,-70,-56,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:40.751,-60,,,,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:40.956,,-66,-64,-54,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:41.354,-61,-67,-71,-56,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:42.159,,,-65,-52,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:42.385,,-70,,,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:42.784,-64,,-67,-54,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:43.379,-62,,-67,-54,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:43.788,-64,,-69,-60,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:44.013,-62,,-69,-54,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:44.225,-61,,-67,-53,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:44.427,,,,-59,01_Out_Room4_Cornor3,EXP_004
2026-03-08 15:19:44.632,-61,,-68,-53,01_Out_Room4_Cornor3,EXP_004
