timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 15:10:18.148,-63,-71,-70,-61,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:18.149,-63,-68,-70,-47,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:18.150,-55,-69,-67,-47,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:18.350,,-68,,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:18.552,,,,-47,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:18.751,-63,,-68,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:19.356,-54,,-76,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:19.949,-57,-78,-74,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:20.145,,-68,-68,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:20.345,-54,,,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:20.556,-56,,,-47,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:20.757,-54,,,-57,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:20.962,-55,,,-57,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:21.179,-55,,,-51,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:21.397,-57,,,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:21.604,-56,-78,-73,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:21.810,-55,,,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:22.015,-63,-71,-67,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:22.416,,,-69,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:22.814,,,-70,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:23.431,,,-67,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:23.633,,,-68,-52,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:23.832,,-70,,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:24.043,-57,,-74,-57,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:24.838,-63,,-72,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:25.238,-64,,-72,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:25.444,-54,,-67,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:25.643,-55,-68,-71,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:26.042,-65,-79,-67,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:26.243,-56,-72,-67,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:26.454,-64,-76,-66,-48,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:26.651,-54,-73,-70,-52,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:26.858,-64,-77,-66,-53,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:27.068,-55,-73,-68,-48,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:27.283,-64,-79,-69,-47,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:27.483,-56,,,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:27.685,,-75,-70,,04_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:27.887,-56,,,-57,04_in_Room4_Cornor3,EXP_004
