timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 15:26:43.974,-58,-60,-59,-55,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:44.220,,-57,,-61,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:44.427,,,-58,,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:44.630,,-61,,-57,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:45.036,,,-60,,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:45.254,,-60,,-57,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:45.462,,-65,-63,-59,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:45.667,,-61,-60,-61,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:45.668,,-60,-59,,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:45.899,-64,-67,-63,-59,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:46.126,-59,-67,-58,-55,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:46.334,-62,-58,-58,-63,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:46.550,-66,-62,-58,-58,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:46.771,-59,-68,-63,-55,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:46.986,-61,-66,-61,-54,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:47.198,-61,-56,-57,-62,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:47.413,,-66,,,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:47.855,-61,-61,-63,-63,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:48.263,,-60,-63,,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:48.264,,,,-61,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:48.481,-58,,,,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:48.685,,-63,-56,,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:48.889,,,,-56,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:49.294,,-61,-57,-58,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:49.733,,,-58,-54,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:49.940,,-65,-65,-58,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:50.148,,,-57,,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:50.149,-66,-61,-63,-54,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:50.358,-57,-66,-57,-59,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:50.565,,,,-54,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:50.784,-65,-60,,-61,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:50.785,-57,-66,-63,-53,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:51.013,-58,-65,-56,-53,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:51.632,-58,-60,-56,-58,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:52.039,-66,-67,-61,-62,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:52.463,-67,,-61,-61,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:52.901,-64,,,-67,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:53.310,,,-58,,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:53.519,-65,,,-70,12_Out_Room4_Cornor1,EXP_004
2026-03-08 15:26:53.728,-69,,,,12_Out_Room4_Cornor1,EXP_004
