timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 15:14:24.742,-65,-63,-60,-64,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:24.743,-70,-60,-59,-58,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:24.943,-68,,,-58,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:25.144,,-70,,,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:25.539,-69,,,-59,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:25.756,,-61,,,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:25.957,,-72,-66,,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:26.155,-68,-66,,-67,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:26.355,-67,-64,,-64,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:26.556,-69,-60,,-58,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:26.782,-68,-64,,-58,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:26.984,-69,-70,,-64,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:27.182,-68,,,-58,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:27.183,,-65,,,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:27.380,-69,-60,-58,,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:27.586,,,,-63,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:27.787,-69,-61,-58,-74,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:28.006,-69,-61,-59,,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:28.205,,,,-67,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:28.405,,-61,-59,-67,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:28.619,-69,,,,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:28.818,-69,-67,-64,-57,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:29.044,,-66,-65,-57,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:29.243,-69,,,,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:29.441,,-66,-65,-58,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:29.643,-69,,,,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:29.847,-68,-60,-58,-57,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:30.063,,,,-57,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:30.263,-67,-60,-66,,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:30.462,,,,-56,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:30.677,-66,-68,-64,-58,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:30.884,-65,-60,-58,-64,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:31.098,-65,-64,-65,-58,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:31.297,-69,-61,-58,-64,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:31.495,-67,-60,-58,-63,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:31.697,-66,-65,-66,-57,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:31.902,-67,-67,-66,-67,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:32.116,,-61,-58,-62,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:32.321,-68,-67,-67,-55,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:32.525,-68,-61,-66,-73,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:32.743,,,,-56,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:32.945,,,-66,,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:33.166,-68,-65,,-62,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:33.773,-68,-72,-70,-55,04_in_Room4_Cornor1,EXP_004
2026-03-08 15:14:34.571,,-66,-70,-63,04_in_Room4_Cornor1,EXP_004
