timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 13:45:35.991,-62,-38,-64,-62,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:35.992,-71,-39,-70,-73,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:35.993,-57,-38,-61,-69,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:36.215,-65,,-68,-72,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:36.216,-71,-39,-64,-74,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:36.425,-56,-39,-72,-65,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:36.633,-62,-38,-65,-67,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:36.876,-70,-43,-67,-69,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:37.083,-62,-39,-66,-69,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:37.307,-56,-43,-64,-61,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:37.593,-56,,-72,,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:37.817,-58,-46,-68,-63,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:38.037,-60,-46,-69,-65,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:38.670,-66,-54,-70,-68,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:39.077,-63,-49,-74,-66,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:39.333,-62,-52,-68,-66,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:39.844,-72,-54,,,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:40.048,,,-57,-69,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:40.255,-71,-58,,,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:40.460,-63,-58,-75,-75,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:40.677,-61,-54,-73,-62,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:40.883,,,,-73,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:41.129,-67,-48,-63,-66,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:41.359,-62,-49,-71,-65,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:41.582,-62,-51,-57,-64,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:41.798,,-53,,,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:41.799,-74,-50,-60,-68,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:42.029,-63,-49,-62,-70,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:42.236,,,-59,,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:42.437,-55,-46,,-61,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:42.658,-57,-50,,-59,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:42.956,,,-56,,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:43.189,-60,-66,-47,-50,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:43.404,-69,,,-59,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:43.609,,-62,-41,,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:43.812,,,,-67,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:44.013,-67,-70,-44,,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:44.258,,,,-63,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:44.462,-69,-67,-44,-59,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:44.757,-68,-64,,-71,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:45.018,-73,-66,,-67,42_R2-R3-R2-R1,EXP_003
2026-03-08 13:45:45.269,,,,-72,42_R2-R3-R2-R1,EXP_003
