timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 13:43:59.670,-65,-41,-56,-74,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:43:59.671,-72,-40,-65,-67,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:43:59.672,-65,-38,-62,-71,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:43:59.673,-76,-38,-64,-70,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:43:59.887,-66,-38,-68,-75,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:00.302,-73,-38,-72,,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:00.717,-71,-43,-64,-74,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:01.188,-65,,-60,-74,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:01.401,,-37,,,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:01.607,-60,,-71,-65,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:02.022,,-40,-65,-67,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:02.225,-59,-40,-67,-56,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:02.467,-62,-44,-62,-74,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:02.752,-59,-51,-67,-66,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:02.977,-71,-53,-69,-65,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:03.188,-74,-49,-60,-67,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:03.189,-67,,,-63,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:03.396,,-52,-70,,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:03.600,-66,-50,-68,-70,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:04.211,-59,-50,-60,-60,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:04.488,-59,-52,-57,-78,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:05.179,-61,-56,-61,-60,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:05.390,-67,,,,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:05.610,,-49,-57,-68,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:05.822,-56,-50,-57,-60,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:06.027,-57,-50,-65,-54,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:06.368,-71,-57,-62,-48,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:06.604,-60,,-59,-64,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:06.822,-70,-66,-53,-57,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:07.029,-63,-65,-54,-62,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:07.255,-62,-67,-47,-60,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:07.462,-69,,-42,,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:07.703,,-61,,-59,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:07.910,-65,,-47,,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:08.177,,-63,,-64,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:08.417,-76,,-39,-72,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:08.633,,-74,,,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:09.049,-74,-70,-44,-75,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:09.262,-66,,,-75,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:09.470,,-69,-39,,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:09.695,-72,,,-69,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:09.948,,-67,-39,,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:10.176,-73,-66,-42,-62,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:10.393,-68,,,-72,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:10.601,,-59,,,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:10.808,-69,,-45,-60,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:11.015,-68,-62,-47,-58,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:11.217,-72,-63,-47,,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:11.422,-70,-69,-58,-59,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:11.772,-69,-69,-62,-64,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:12.031,-71,-69,-51,-68,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:12.255,-65,-63,-52,-69,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:12.466,-72,-72,-53,-69,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:12.869,-65,-69,-54,-75,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:13.077,,-59,-55,-72,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:13.286,-66,,,-65,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:13.544,,-65,-49,,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:13.780,-65,,,-72,40_R2-R3-R4-R1,EXP_003
2026-03-08 13:44:14.010,,-61,-50,-69,40_R2-R3-R4-R1,EXP_003
