timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 13:28:52.181,-63,-72,-42,-63,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:52.182,-66,-68,-40,-62,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:52.183,-64,-70,-40,-70,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:52.184,-67,-70,-40,-59,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:52.616,-68,-67,-36,-66,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:52.844,-68,,,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:53.068,-65,-70,-43,-60,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:53.491,-70,-68,-43,-69,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:53.697,,-73,,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:53.930,,,-74,-67,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:53.931,-62,-61,-41,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:54.147,-60,-65,-40,-55,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:54.415,,-63,-41,-67,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:54.416,-69,-68,-44,-62,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:54.638,-66,-69,-44,-55,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:54.849,-71,-64,-42,-69,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:55.051,-58,,,-53,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:55.252,-64,-62,-54,-48,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:55.652,-64,-65,-53,-50,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:56.113,-62,-66,-52,-65,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:56.562,-59,-81,,-55,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:56.784,,-65,-55,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:57.182,-64,-64,-54,-54,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:57.385,-67,-64,-52,-61,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:57.619,-72,,-48,-57,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:57.903,-68,-66,-46,-64,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:58.130,-71,,,-59,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:58.348,-70,,,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:58.561,,,,-76,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:58.770,-71,,,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:58.974,,,,-72,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:59.216,-67,,,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:59.416,,,-61,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:59.417,-65,,-69,-63,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:28:59.907,-70,,-65,-67,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:00.130,,-52,-64,-66,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:00.340,-64,-46,-63,-72,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:00.544,-65,-46,-66,-71,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:00.776,-66,,,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:00.777,-57,-38,-74,-73,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:00.981,-59,-38,-65,-61,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:01.198,-64,-35,-61,-73,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:01.466,-68,,-61,-71,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:01.467,,,-62,-70,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:01.691,-66,-40,-58,-64,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:02.101,-67,,-58,-59,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:02.336,,-39,,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:02.536,-64,,-58,-64,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:02.741,,-44,,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:02.944,-63,,-65,-74,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:03.226,-63,-47,-60,-60,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:03.682,-65,-47,-51,-63,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:04.119,,-49,,-62,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:04.330,-69,,-56,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:04.534,,,,-62,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:04.738,-68,-48,-56,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:04.995,-69,-55,-61,-56,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:05.226,-64,-54,-68,-65,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:05.477,-68,-57,-59,-67,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:05.687,-68,,,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:05.688,,-49,-55,-66,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:05.906,-64,-59,-65,-70,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:06.312,-56,-69,,-63,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:06.510,,,-72,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:06.757,-48,-71,,-69,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:07.016,,,-68,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:07.239,-44,-65,,-69,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:07.445,,,-62,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:07.649,-39,-59,-75,-63,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:08.058,-41,-65,-66,-62,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:08.524,-39,-67,-64,-70,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:09.024,-45,-74,-65,-76,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:09.233,-43,-67,-76,-63,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:09.441,-42,-61,,-74,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:09.644,-43,-60,-71,-67,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:09.847,-36,-58,-74,-65,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:10.053,-42,-60,-74,-69,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:10.369,-41,-60,-72,-62,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:10.597,-55,-79,-72,-67,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:11.012,-53,-65,-62,-74,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:11.410,-48,-56,-66,-69,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:11.829,-49,-56,-67,-70,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:12.358,-69,-61,,-72,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:12.772,-53,-62,-73,-61,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:12.976,-53,-65,-60,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:13.179,-61,-59,-59,-60,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:13.383,-63,-61,-69,-65,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:13.611,-66,-73,-70,-57,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:13.613,,-55,,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:13.852,-72,-58,-50,-59,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:14.074,-71,-45,-64,-62,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:14.506,-68,-52,-57,-60,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:14.927,,-43,,-73,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:15.162,-65,-41,-65,-63,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:15.389,-63,-34,-59,-66,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:15.677,,-40,-62,-62,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:15.922,-69,-54,-65,-73,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:16.154,-69,-74,-63,-74,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:16.362,-70,-56,-64,-74,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:16.566,-73,-47,-65,-74,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:16.769,,,-61,-63,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:16.982,-72,,,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:16.983,,-40,,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:17.193,,,-63,-60,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:17.700,-66,-45,-62,-79,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:18.127,-66,-45,-57,-64,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:18.354,,,-56,,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:18.566,-69,-41,,-73,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:18.774,-69,-55,-56,-70,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:18.988,-76,-50,-57,-67,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:19.266,-64,-40,-57,-69,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:19.513,-70,-39,-56,-72,22_R3-R2-R1-R2,EXP_003
2026-03-08 13:29:19.736,-64,-46,-58,-71,22_R3-R2-R1-R2,EXP_003
