timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 13:47:21.060,-67,-74,-60,-70,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:21.061,-61,-63,-46,-57,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:21.062,-74,-60,-54,-70,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:21.063,-67,-60,-47,-69,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:21.064,-72,-65,-46,-73,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:21.065,-66,-60,-53,-65,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:21.066,-66,-58,-53,-70,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:21.276,,-60,-50,-75,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:21.485,,-64,-43,,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:21.693,,-58,-74,-70,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:22.036,,-58,-38,-71,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:22.291,,,-39,,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:22.512,,-72,-39,-62,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:22.927,-59,-73,-46,-60,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:23.336,-63,-65,-45,,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:23.540,,,,-62,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:23.820,-63,-63,-44,,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:24.050,-65,-66,-45,,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:24.272,,-64,-53,-62,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:24.480,-67,,,,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:24.745,-72,-67,-48,-66,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:24.958,-71,-64,,-66,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:25.169,-73,-72,-56,-63,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:25.650,-67,-66,-58,-70,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:25.877,-73,-69,-50,-61,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:26.094,-75,,,,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:26.303,,-69,-50,-76,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:26.515,-65,,,,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:26.917,-75,-62,-57,-61,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:27.161,-75,,-59,-59,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:27.476,,-72,,,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:27.705,-65,-50,-61,-72,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:27.922,,,,-59,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:28.133,-61,-53,-65,,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:28.344,,,,-57,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:28.555,-63,,,,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:28.762,-65,-59,,-49,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:28.970,-67,-60,-65,-51,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:29.268,-54,-55,-66,-46,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:29.526,-61,-63,-62,-44,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:29.793,-69,-64,-73,-38,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:30.007,-64,-66,-68,-45,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:30.220,-66,-71,-76,-38,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:30.632,-71,-66,-61,-33,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:31.102,-66,-57,-63,-42,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:31.546,-67,-59,-63,,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:31.757,,,,-39,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:31.965,-69,-71,-71,,44_R3-R4-R1-R2,EXP_003
2026-03-08 13:47:32.446,-66,-64,-62,-43,44_R3-R4-R1-R2,EXP_003
