timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id,sub_action_label
2026-03-08 12:40:58.410,,,,-42,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:40:58.618,-74,,,-44,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:40:58.812,-68,,,-45,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:40:58.813,,,-57,,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:40:59.022,,-68,-54,-44,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:40:59.023,-66,-61,-62,-45,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:40:59.226,-58,-62,-57,-43,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:40:59.419,-58,-62,-57,-43,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:40:59.611,-72,-69,-54,-44,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:40:59.807,-70,-62,-57,-43,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:00.000,,,,-43,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:00.210,-72,,,,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:00.404,,-64,-56,-43,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:00.615,-71,,,,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:00.805,,-61,-54,-44,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:00.998,-70,,,,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:01.186,,-65,-57,-43,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:01.389,-75,,,,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:01.580,,-64,-54,-44,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:01.963,-59,,,,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:02.158,,-64,-57,,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:02.367,-67,-61,-54,-44,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:02.563,,,,-44,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:02.565,-75,-61,-62,-44,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:02.759,-59,-64,-57,-43,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:02.951,-76,-61,-62,-44,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
2026-03-08 12:41:03.152,-68,-61,-62,-44,01-Far-Facing-In,EXP_001,01-Far-Facing-In-S
