timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 15:13:39.395,-69,-67,-67,-58,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:39.396,-72,-64,-73,-61,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:39.602,,,-71,-56,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:39.809,,,-63,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:40.024,-65,-66,-75,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:40.235,-65,-69,-65,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:40.449,-65,,,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:40.651,,-69,,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:40.854,-65,,-68,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:41.058,,-64,,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:41.475,,-65,,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:41.686,-66,,-62,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:42.287,,-66,-69,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:42.496,,,,-65,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:42.707,-66,-66,-67,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:42.912,,,,-60,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:43.127,-64,-69,-69,-57,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:43.329,-74,-68,,-62,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:43.529,-64,-70,-65,-57,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:43.733,-64,-64,-64,-64,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:43.948,-65,-70,-73,-57,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:44.173,-64,,-70,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:44.377,,-69,-65,-62,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:44.582,,-65,-77,-56,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:44.788,,-64,-69,-63,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:45.197,,-65,-70,-64,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:45.818,,-68,-70,-56,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:46.024,,-65,-64,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:46.233,-73,,,-64,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:46.656,-64,-66,-71,-56,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:46.905,-70,-65,-64,-62,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:47.113,-64,-68,-70,-57,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:47.323,-72,-68,,-56,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:47.528,-65,-65,-69,-64,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:47.750,-65,-70,-73,-57,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:47.956,-64,,-68,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:48.160,,-66,,-57,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:48.364,,,-72,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:48.581,,-70,,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:48.582,,,,-62,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:48.797,-66,-66,-78,,03_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:49.002,,,,-57,03_in_Room4_Cornor1,EXP_004
