timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 15:13:04.841,-64,-73,-64,-53,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:04.842,-70,-64,-63,-50,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:05.042,-70,-65,-72,-50,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:05.249,,-63,-59,-48,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:05.458,-73,-73,-63,-57,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:05.660,-71,-65,-70,-49,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:05.865,-70,-62,-59,-49,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:06.266,,-63,-62,-49,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:06.476,-70,,,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:07.070,-75,-65,-69,-49,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:07.481,,-71,,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:07.679,-73,,-70,-49,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:08.084,,-65,,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:08.282,-70,,,-48,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:08.686,,,-63,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:09.081,,-65,-68,-48,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:09.506,-74,,,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:09.706,,,-60,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:09.707,-71,-63,-67,-59,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:09.907,-71,-66,-70,-49,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:10.120,,-63,,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:10.512,-73,-66,,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:10.713,-73,-63,,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:10.912,,-74,,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:11.112,-70,-63,,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:11.313,,-64,,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:11.530,,,-71,-50,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:11.531,,,-71,-48,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:11.731,,-63,-59,-48,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:12.133,,-74,,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:12.346,,,-70,-49,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:12.565,,-72,,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:12.763,,,-71,-49,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:14.162,-72,,,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:14.163,-74,,,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:14.379,,,,-49,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:14.583,,,-62,,01_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:14.584,-70,,-72,,01_in_Room4_Cornor1,EXP_004
