timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 15:23:26.427,,-64,,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:26.429,-55,-63,-56,-60,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:26.430,-67,-65,-64,-61,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:26.431,-69,-70,-63,-57,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:26.830,,,-73,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:27.034,,-68,-65,-64,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:27.243,-66,,-69,-70,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:27.450,-73,,-62,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:27.683,-66,,-61,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:27.887,-72,,-66,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:28.103,-67,,-63,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:28.309,,,,-59,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:28.719,-60,-67,,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:28.924,,,-69,-58,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:29.557,-69,-68,,-63,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:29.763,,,-62,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:30.168,-64,-68,-72,-63,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:30.369,,,,-64,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:30.370,-60,,-63,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:30.574,-60,-62,-62,-58,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:30.824,-60,,-72,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:31.222,-61,-62,-71,-58,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:31.427,-64,-68,-62,-63,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:31.634,,-65,,-64,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:31.836,-60,-61,,-64,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:32.037,-60,-61,,-66,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:32.267,-64,,,-63,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:32.672,-61,,,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:33.071,-64,-62,-63,-65,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:33.476,-67,,,-64,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:33.699,,-69,-73,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:33.932,-68,,,-58,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:34.134,,-60,-64,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:34.337,-68,,,-57,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:34.548,-61,-61,-64,-58,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:34.755,,-65,-62,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:35.173,-68,,,-63,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:35.378,-67,-70,-62,,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:35.589,-65,-61,-74,-65,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:35.796,,-61,-69,-64,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:36.007,-68,-71,-69,-58,01_Out_Room4_Cornor1,EXP_004
2026-03-08 15:23:36.210,-64,-65,-61,-65,01_Out_Room4_Cornor1,EXP_004
