timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 15:24:55.591,-57,-59,-58,-68,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:55.592,-72,-69,-65,-62,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:55.795,-67,-60,-61,-59,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:55.997,-71,-72,-69,-65,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:56.201,-70,-60,,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:56.404,-72,-73,-67,-64,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:56.607,-70,-59,-61,-58,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:56.849,,-62,-62,-63,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:57.054,-68,,,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:57.258,,,,-64,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:57.476,,-74,-59,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:57.882,,-71,-64,-65,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:58.904,,,,-65,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:59.303,,,,-64,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:59.505,-69,,,-62,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:59.709,-74,,,-63,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:24:59.907,-65,,,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:00.112,-66,,,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:00.351,-66,,,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:00.563,-73,-65,-60,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:00.782,,,-63,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:00.991,,-64,-67,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:01.198,,-63,,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:01.402,,,-68,-62,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:01.607,,-62,-63,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:01.844,-70,-62,-63,-68,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:02.049,,,,-65,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:02.259,-71,-62,-64,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:02.463,,,,-64,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:02.669,-68,-62,-66,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:02.883,,,,-69,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:03.116,-69,-78,-67,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:03.319,-67,-69,-72,-67,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:03.522,-67,-71,-64,-64,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:03.727,-69,-62,-61,-65,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:03.930,-71,-64,-61,-62,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:04.136,-77,-64,-63,-68,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:04.368,,-69,-72,-67,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:04.580,-66,-63,-61,-62,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:04.785,-70,-63,,,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:05.010,,,-61,-62,06_Out_Room4_Cornor1,EXP_004
2026-03-08 15:25:05.415,-76,-61,-72,-62,06_Out_Room4_Cornor1,EXP_004
