timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 15:21:03.270,-66,-68,-74,-64,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:03.271,-59,-65,-69,-54,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:03.478,-60,-70,-69,-52,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:03.680,-72,-64,-68,-52,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:03.889,-59,-65,-65,-49,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:04.117,-73,-65,-66,-51,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:04.318,-59,-65,-66,-48,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:04.720,-60,-66,,-55,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:04.922,-58,-65,,-49,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:05.126,-63,-70,,-49,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:05.338,-55,-73,,-50,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:05.766,-60,-65,,,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:05.965,,,,-50,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:06.363,-58,-63,,-51,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:06.563,,,-66,,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:06.772,-57,-66,,,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:06.977,,,-69,-51,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:07.413,-61,-65,-65,,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:07.617,,,,-56,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:07.817,-70,-63,-64,,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:08.030,,,,-48,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:08.236,-63,-66,-65,-48,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:08.440,-57,-64,-66,-55,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:08.671,,,,-48,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:08.672,-63,-66,-64,-55,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:08.875,-66,-66,-65,-47,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:09.078,-58,-63,-58,-56,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:09.281,-59,-69,-57,,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:09.485,-58,,,-48,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:09.692,-57,,-69,-50,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:09.937,,,,-58,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:09.938,,,-57,,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:10.143,-59,,-57,-49,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:10.353,-58,,,,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:10.562,,,-57,-49,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:10.976,-66,,,-49,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:11.212,-56,,-60,-48,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:11.812,-61,,-61,-55,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:12.016,,-69,,,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:12.421,,,-63,,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:12.637,-56,-66,-63,-55,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:12.869,-59,-68,-66,-48,06_Out_Room4_Cornor3,EXP_004
2026-03-08 15:21:13.074,-58,-68,-70,-48,06_Out_Room4_Cornor3,EXP_004
