timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 15:13:21.702,,-63,-61,-49,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:21.703,-67,-68,-64,-48,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:21.901,-76,-70,-68,-47,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:22.101,-63,,-65,-59,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:22.300,,-75,,,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:22.507,-64,-71,-66,-61,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:22.707,,,-70,-53,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:22.906,-68,-71,-60,-61,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:23.103,,-73,-77,-61,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:23.303,-77,-72,-60,-53,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:23.529,-73,-72,-70,,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:23.731,-67,-68,-62,-62,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:23.934,-68,-74,-71,-53,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:24.141,-75,-70,-69,-60,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:24.342,,,-61,-60,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:24.343,-72,,,,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:24.549,,-69,,,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:24.944,-68,,,,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:24.945,,-69,-62,-61,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:25.343,,,-70,-52,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:25.553,-69,-68,,,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:25.976,-66,-69,-61,-61,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:26.579,-64,-67,-62,-61,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:26.779,-74,-74,-72,-51,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:26.978,-69,-69,-62,-62,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:27.198,-64,-67,-63,-58,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:27.400,-65,-69,-65,-59,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:27.605,-73,-69,-72,-52,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:27.805,-67,-69,-61,-61,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:28.006,-68,-70,-66,-52,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:28.238,-65,-69,-62,-61,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:28.838,-63,-66,-63,,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:29.038,,,,-52,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:29.437,-75,-81,-73,-52,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:29.654,-65,-67,-63,-58,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:30.270,-68,-71,-72,-52,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:30.477,,-67,-65,-60,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:30.883,-68,-67,-72,-52,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:31.086,-65,-68,-62,-51,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:31.286,,,-74,-63,02_in_Room4_Cornor1,EXP_004
2026-03-08 15:13:31.503,-68,-67,-64,-63,02_in_Room4_Cornor1,EXP_004
