timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 15:10:52.994,-68,-72,-69,-55,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:52.995,-58,-71,-71,-48,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:53.195,-59,-68,,-46,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:53.394,,-73,-65,-48,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:53.599,,-66,-66,-46,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:53.600,,,,-54,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:53.800,,-66,-66,-48,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:54.000,,-72,-68,-53,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:54.200,,-71,-71,,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:54.398,,,,-47,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:54.613,,,-65,-47,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:54.813,-58,,,,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:55.012,,,-66,-54,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:55.213,-59,,,,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:55.617,,-69,-74,-49,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:56.018,-58,,,,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:56.416,-60,-74,-75,-55,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:56.618,-59,-73,-69,-49,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:56.826,-57,-75,-69,-48,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:57.027,-59,,-72,-51,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:57.243,-58,,-74,-49,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:57.449,,,-64,-49,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:57.663,-58,,-69,-49,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:57.874,-58,,-66,-50,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:58.075,-58,,-67,-51,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:58.285,-58,,-66,-49,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:58.495,-59,-77,-68,-50,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:58.700,-58,-71,-68,-49,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:58.902,-58,-70,-71,-55,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:59.104,-58,-70,-65,-48,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:59.325,-59,-68,-71,-54,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:59.734,-57,,,,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:10:59.934,,-73,-64,-54,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:11:00.334,-58,,-67,-53,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:11:00.540,,-67,,,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:11:00.942,-60,,-72,-49,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:11:01.143,,-71,,,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:11:01.343,-57,,-72,-49,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:11:01.549,,-71,,,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:11:01.750,,,-65,-47,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:11:01.969,,-67,-66,-49,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:11:02.171,,-66,-65,-48,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:11:02.379,,-66,-66,-54,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:11:02.582,,,-66,,06_in_Room4_Cornor3,EXP_004
2026-03-08 15:11:02.787,,-73,-62,-47,06_in_Room4_Cornor3,EXP_004
