timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 15:22:03.350,-63,-70,-67,-51,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:03.351,-63,-80,-59,-58,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:03.552,-59,-70,,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:03.782,-58,-82,,-52,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:03.988,-66,-74,,-62,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:04.195,-58,,,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:04.196,-64,-68,,-58,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:04.402,-59,-74,,-60,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:04.609,-63,-68,-67,-58,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:04.808,-66,-74,,-58,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:05.063,-64,-69,,-58,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:05.277,-65,-67,-65,-59,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:05.694,,-68,,-63,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:06.103,-59,,-68,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:06.505,,-74,,-50,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:06.737,-60,,-59,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:07.142,,-74,,-57,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:07.767,,-75,,-57,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:07.973,,-67,,-58,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:08.590,,-65,,-58,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:08.808,,,-66,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:09.014,-61,,-62,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:09.015,-64,,,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:09.218,-63,,-67,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:09.424,-64,,-65,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:09.628,-60,,-71,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:09.861,,,-67,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:09.863,,,-63,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:10.069,,,-63,-52,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:10.070,,,,-58,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:10.287,,,-66,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:10.492,,-64,-67,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:10.493,,-64,,-57,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:10.902,,-65,,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:11.529,-63,,,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:11.936,-63,-73,-61,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:12.344,-65,,,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:12.548,,-70,-64,,09_Out_Room4_Cornor3,EXP_004
2026-03-08 15:22:12.951,,-64,-63,,09_Out_Room4_Cornor3,EXP_004
