timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 12:40:38.873,-72,-67,-72,-67,01-Far-Facing-In,EXP_001
2026-03-08 12:40:38.874,-65,-62,-66,-49,01-Far-Facing-In,EXP_001
2026-03-08 12:40:38.875,-66,-63,-62,-57,01-Far-Facing-In,EXP_001
2026-03-08 12:40:38.876,-66,-62,-73,-57,01-Far-Facing-In,EXP_001
2026-03-08 12:40:38.877,-64,-60,-63,-48,01-Far-Facing-In,EXP_001
2026-03-08 12:40:38.878,-57,-59,-65,-46,01-Far-Facing-In,EXP_001
2026-03-08 12:40:38.879,-66,-60,-67,-48,01-Far-Facing-In,EXP_001
2026-03-08 12:40:39.270,-55,-66,-71,-57,01-Far-Facing-In,EXP_001
2026-03-08 12:40:39.658,,-67,-71,-50,01-Far-Facing-In,EXP_001
2026-03-08 12:40:39.856,-65,,,,01-Far-Facing-In,EXP_001
2026-03-08 12:40:40.062,-55,-61,-68,-47,01-Far-Facing-In,EXP_001
2026-03-08 12:40:40.458,,-65,-73,,01-Far-Facing-In,EXP_001
2026-03-08 12:40:40.649,-55,,,-51,01-Far-Facing-In,EXP_001
2026-03-08 12:40:41.048,-64,-60,-69,-47,01-Far-Facing-In,EXP_001
2026-03-08 12:40:41.242,-64,-60,-69,-51,01-Far-Facing-In,EXP_001
2026-03-08 12:40:41.434,-55,-60,-69,-52,01-Far-Facing-In,EXP_001
2026-03-08 12:40:41.623,-66,-60,-64,-57,01-Far-Facing-In,EXP_001
2026-03-08 12:40:41.821,,,,-48,01-Far-Facing-In,EXP_001
2026-03-08 12:40:41.822,-66,-60,-63,-57,01-Far-Facing-In,EXP_001
2026-03-08 12:40:42.015,-55,-60,-73,-50,01-Far-Facing-In,EXP_001
2026-03-08 12:40:42.224,-66,-65,-68,-57,01-Far-Facing-In,EXP_001
2026-03-08 12:40:42.417,-55,-60,-63,-48,01-Far-Facing-In,EXP_001
2026-03-08 12:40:42.608,-56,-60,-68,-48,01-Far-Facing-In,EXP_001
2026-03-08 12:40:42.808,-54,-66,-73,-57,01-Far-Facing-In,EXP_001
2026-03-08 12:40:43.001,,-59,-68,,01-Far-Facing-In,EXP_001
2026-03-08 12:40:43.192,-65,,,,01-Far-Facing-In,EXP_001
2026-03-08 12:40:43.382,,,-72,,01-Far-Facing-In,EXP_001
2026-03-08 12:40:43.583,-54,-60,,-57,01-Far-Facing-In,EXP_001
2026-03-08 12:40:48.762,-70,-60,-57,-59,01-Far-Facing-In,EXP_001
2026-03-08 12:40:49.142,-72,-59,-55,-48,01-Far-Facing-In,EXP_001
2026-03-08 12:40:49.358,,-54,-54,-53,01-Far-Facing-In,EXP_001
