timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 13:29:44.312,-73,-41,-63,-66,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:44.313,-73,-38,-63,-67,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:44.314,-63,-39,-74,-75,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:44.315,-58,-38,-69,-68,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:44.316,-59,-38,-68,-62,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:44.828,-68,-42,-70,-68,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:45.082,-72,-41,-71,-60,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:45.330,,,-70,,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:45.331,-60,-39,-61,-72,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:45.553,-63,-39,-67,-61,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:45.813,-64,-40,-69,-63,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:46.023,-67,-44,-77,-70,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:46.232,-73,-49,-65,-68,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:46.436,-58,-50,-75,-65,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:46.932,-61,-50,,-74,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:47.141,,,-73,,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:47.348,-71,-50,,-70,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:47.574,,,-55,,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:47.994,-63,-65,,-67,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:48.203,,,-77,,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:48.506,-68,-54,-72,-64,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:48.733,-62,-49,,,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:48.958,-57,-49,-58,-74,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:49.174,-73,-54,-71,,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:49.409,-55,-51,-52,-57,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:49.604,-63,-55,-55,-53,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:49.799,-56,-65,-51,-50,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:49.992,-62,-67,-50,-52,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:50.243,-66,-66,-49,-60,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:50.474,-63,-72,-56,-63,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:50.712,-68,-69,-44,-65,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:50.956,-63,-74,-43,-66,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:51.161,,,-41,-61,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:51.571,-72,-66,-45,-68,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:52.066,-71,-69,-39,-69,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:52.299,,,-41,,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:52.713,,,,-68,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:52.951,-68,-66,-40,,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:53.158,,,,-65,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:53.360,-65,-71,-42,-72,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:53.581,-61,-73,-41,-69,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:53.857,-71,-57,-43,-63,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:54.082,-62,-59,-42,-59,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:54.304,,,-43,,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:54.546,-60,-69,-49,-61,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:54.752,-70,-57,-47,-71,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:54.957,,-75,-48,,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:55.360,-64,-67,-55,-60,22_R2-R3-R4-R1,EXP_003
2026-03-08 13:29:55.845,-66,-65,-54,-72,22_R2-R3-R4-R1,EXP_003
