timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 13:26:48.499,-69,-67,-61,-38,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.500,-69,-61,-57,-57,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.501,-57,-62,-60,-60,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.502,-68,-65,-70,-54,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.503,-66,-58,-69,-62,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.504,-64,-65,-71,-50,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.505,-73,-67,-77,-73,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.506,-70,-62,-67,-63,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.507,-67,-70,-59,-61,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.508,-62,-55,-73,-57,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.509,-71,-71,-73,-68,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.510,-79,-64,-58,-60,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.511,-68,-68,-68,-64,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.512,-77,-74,-70,-63,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.513,-64,-77,-76,-63,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.514,-70,-67,-71,-65,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.515,-76,-66,-70,-67,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.517,-61,-66,-70,-54,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.518,-68,-69,-69,-45,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.519,-68,-64,-65,-47,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.520,-65,-67,-59,-48,20_R2-R3-R2-R3,EXP_003
2026-03-08 13:26:48.521,-67,-66,-60,-64,20_R2-R3-R2-R3,EXP_003
