timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 13:40:38.021,-70,-68,-71,-38,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:38.022,-66,-70,-66,-35,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:38.023,-58,-63,-71,-37,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:38.024,-66,-66,-71,-34,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:38.025,-68,-64,-63,-31,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:38.232,-58,-61,,-32,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:38.455,-58,-64,-64,-34,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:38.944,-67,-64,-65,-38,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:39.410,-61,-71,-82,-33,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:39.812,-59,-63,-63,-38,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:40.229,,-60,-64,-40,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:40.512,-60,-61,-68,-42,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:40.738,-66,-61,-64,-41,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:41.166,-71,-65,-68,-49,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:41.374,-57,-63,,-59,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:41.580,-69,-57,-62,,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:41.581,,-57,-74,-48,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:41.847,-49,-72,-72,-58,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:42.053,-63,-58,-66,-44,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:42.333,-53,-72,-60,-52,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:42.794,-60,-62,-57,-64,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:43.203,-62,-68,-76,-47,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:43.605,-74,-60,,-55,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:43.814,,,-62,,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:44.104,-71,-69,-59,-68,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:44.337,,-65,,,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:44.609,-63,-64,-47,-65,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:44.830,,-57,-42,-66,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:45.047,-76,-62,,,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:45.048,,-63,-47,-66,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:45.289,,-56,-40,-64,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:45.503,,-59,-43,-66,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:45.717,,-57,-41,-67,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:46.051,,-65,,,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:46.052,,-53,-42,-63,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:46.318,-68,,,-73,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:46.319,-60,,,,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:46.543,,-64,-39,-70,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:46.786,-66,,,,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:47.004,,-68,-44,-63,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:47.233,-68,,,,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:47.448,-63,-66,-43,-61,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:47.907,-65,-65,-44,-64,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:48.346,-59,-64,-41,-55,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:48.758,-58,-68,,-60,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:48.965,,,-45,,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:49.214,-68,-63,-66,-60,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:49.415,-60,-66,-46,-70,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:49.694,-59,-57,-49,-52,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:49.926,-65,-63,-53,-72,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:50.164,-60,-72,-54,-53,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:50.165,-67,-65,-55,-54,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:50.376,,,,-51,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:50.784,-76,,-51,,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:50.991,,-75,,,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:51.232,-70,-76,-47,-57,36_R4-R3-R2-R3,EXP_003
2026-03-08 13:40:51.945,-70,-60,-49,-75,36_R4-R3-R2-R3,EXP_003
