timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 13:39:47.835,,,,-59,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.836,-46,-64,-70,-71,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.837,-46,-57,,-71,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.838,-58,,-72,,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.839,,,,-62,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.840,-67,-68,-65,-72,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.841,-55,-65,-65,-63,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.842,-41,-66,-68,-68,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.843,-39,-68,,-67,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.844,-46,-67,-76,-76,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.845,-57,-67,-73,-62,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.846,-51,-62,-75,-60,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.848,-43,-74,-71,-57,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.849,-58,-55,-56,-70,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.850,-59,-48,-55,-57,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.851,-66,-47,-69,-70,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.852,-49,-65,-65,-65,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.853,-50,-66,-75,-59,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.854,-41,-64,-70,-64,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.855,-42,-66,-72,-75,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:47.856,,,-73,,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:48.368,-37,-59,-74,-74,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:48.786,-40,-57,-66,-72,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:49.017,-46,-57,-65,-61,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:49.225,-54,-57,-64,-59,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:49.435,-53,-65,-68,,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:49.705,-52,-59,-64,-61,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:49.706,-43,-64,-74,-69,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:49.949,-37,-68,,-66,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:50.172,-45,-66,-74,-66,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:50.381,,-72,-74,,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:50.602,-36,-61,-68,-63,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:51.028,-43,-59,-64,-60,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:51.533,-47,-57,-69,-71,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:51.776,,-69,-73,-65,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:51.998,-50,,,,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:52.209,-53,,,,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:52.413,,-70,-62,-71,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:52.618,-52,-67,-76,-66,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:52.821,-46,-75,-75,-69,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:53.024,-50,,,,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:53.025,,-58,-78,-62,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:53.367,-58,,,,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:53.368,-54,-67,-71,-65,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:53.609,-65,-62,-74,-65,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:53.832,-53,-60,-72,-66,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:54.041,-58,-58,-75,-65,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:54.252,-51,-55,-69,-67,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:54.462,-55,-67,-73,-63,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:54.666,-62,,,-62,35_R1-R2-R3-R4,EXP_003
2026-03-08 13:39:54.870,,-59,-69,,35_R1-R2-R3-R4,EXP_003
