timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 13:09:25.909,-71,-73,-73,-37,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.910,-67,-65,-69,-37,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.911,-66,-68,-69,-44,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.912,-69,-68,-65,-40,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.913,-74,-75,-70,-40,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.914,-67,-65,-70,-41,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.915,-74,-67,-69,-46,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.916,-77,-75,-75,-43,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.917,-69,-71,-66,-46,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.919,-72,-72,-68,-68,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.920,-71,-61,-72,-43,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.921,-61,-73,-70,-46,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.922,-70,-70,-73,-40,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.924,-67,-65,-69,-41,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.925,-65,-76,-68,-36,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.926,-62,-57,-71,-63,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.927,-43,-66,-71,-65,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.928,-40,-69,-68,-70,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:25.930,-44,-66,,-65,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:26.191,-43,-78,,-68,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:26.417,-39,-57,-69,-65,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:26.619,-38,-59,,-62,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:26.832,-41,-69,-68,-74,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:27.032,-47,-71,-66,-67,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:27.246,-58,-57,-60,-68,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:27.441,-58,-71,-65,-64,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:27.707,-57,-64,-67,-76,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:27.930,-49,-58,-75,-71,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:28.356,,,,-74,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:28.574,-47,-62,-74,-64,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:28.972,-49,-58,-71,-73,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:29.170,-66,-73,,-57,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:29.451,,,-68,,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:29.677,-77,-68,-70,-66,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:30.085,-67,-74,-65,-64,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:30.480,-72,-70,-66,-46,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:30.694,,-74,,,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:30.893,-62,-64,-66,-46,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:31.142,-73,-67,-68,-43,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:31.391,-76,-63,-64,-42,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:31.634,-72,-64,-67,-38,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:31.837,,,-61,-35,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:32.237,,,-64,-37,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:32.442,,-62,,,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:32.655,,,-63,-36,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:33.122,,-62,-59,-40,06_R1-R4-R1-R4,EXP_003
2026-03-08 13:09:33.529,,-68,-64,-44,06_R1-R4-R1-R4,EXP_003
