timestamp,S1_RSSI,S2_RSSI,S3_RSSI,S4_RSSI,action_label,experiment_id
2026-03-08 13:23:01.378,-64,-69,-77,-33,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:01.379,-41,-61,-73,-72,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:01.582,,-63,-68,-70,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:01.778,-40,,,,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:01.779,-41,-63,-68,-66,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:02.018,-40,-67,-74,-71,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:02.298,-40,-67,-65,-70,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:02.563,-43,-62,-65,-67,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:02.786,-43,-63,-73,-66,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:02.994,-41,-63,-67,-76,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:03.443,-44,-57,-75,-72,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:03.886,-48,-66,-65,-73,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:04.348,-51,-54,-66,-65,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:04.751,-49,-64,-68,-68,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:05.151,-67,-62,-65,-70,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:05.610,,,,-64,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:05.611,-53,-56,-69,,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:05.842,,-69,-68,,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:06.060,-57,-62,-69,-63,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:06.274,-57,-73,,-67,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:06.491,-53,-65,-61,-68,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:06.693,-58,,,-62,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:06.694,,-72,-65,,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:06.896,-62,-60,-56,-60,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:07.124,-64,-58,-62,-71,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:07.360,-63,-75,-72,-59,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:07.831,-55,-67,-70,-55,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:08.241,-70,-64,-65,-46,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:08.642,-71,-65,-73,-43,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:09.095,-73,-70,-64,-39,19_R1-R4-R1-R4,EXP_003
2026-03-08 13:23:09.564,,-64,-62,-40,19_R1-R4-R1-R4,EXP_003
